"","date_ymd","region","n()"
"7703","2016-2-19","120",2
"7704","2016-2-19","139",2
"7705","2016-2-19","144",1
"7706","2016-2-19","146",1
"7707","2016-2-19","147",1
"7708","2016-2-19","150",1
"7709","2016-2-19",NA,26
"7710","2016-2-2","79",1
"7711","2016-2-2","80",1
"7712","2016-2-2","82",1
"7713","2016-2-2","89",1
"7714","2016-2-2","90",4
"7715","2016-2-2","107",1
"7716","2016-2-2","112",1
"7717","2016-2-2","114",1
"7718","2016-2-2","116",1
"7719","2016-2-2","118",1
"7720","2016-2-2","119",1
"7721","2016-2-2","146",1
"7722","2016-2-2","149",1
"7723","2016-2-2",NA,28
"7724","2016-2-20","76",1
"7725","2016-2-20","79",1
"7726","2016-2-20","81",1
"7727","2016-2-20","86",1
"7728","2016-2-20","88",2
"7729","2016-2-20","89",3
"7730","2016-2-20","90",2
"7731","2016-2-20","109",1
"7732","2016-2-20","110",1
"7733","2016-2-20","116",1
"7734","2016-2-20","118",1
"7735","2016-2-20","119",2
"7736","2016-2-20","146",2
"7737","2016-2-20","150",1
"7738","2016-2-20",NA,20
"7739","2016-2-21","79",1
"7740","2016-2-21","81",1
"7741","2016-2-21","82",2
"7742","2016-2-21","89",2
"7743","2016-2-21","90",1
"7744","2016-2-21","107",1
"7745","2016-2-21","139",1
"7746","2016-2-21","143",1
"7747","2016-2-21","145",1
"7748","2016-2-21",NA,21
"7749","2016-2-22","82",1
"7750","2016-2-22","83",1
"7751","2016-2-22","89",2
"7752","2016-2-22","90",3
"7753","2016-2-22","107",1
"7754","2016-2-22","114",1
"7755","2016-2-22","116",1
"7756","2016-2-22","120",2
"7757","2016-2-22","136",1
"7758","2016-2-22","138",1
"7759","2016-2-22","143",1
"7760","2016-2-22","146",1
"7761","2016-2-22","150",2
"7762","2016-2-22",NA,18
"7763","2016-2-23","79",1
"7764","2016-2-23","80",1
"7765","2016-2-23","82",1
"7766","2016-2-23","88",1
"7767","2016-2-23","89",2
"7768","2016-2-23","90",1
"7769","2016-2-23","107",1
"7770","2016-2-23","108",1
"7771","2016-2-23","110",1
"7772","2016-2-23","118",2
"7773","2016-2-23","138",2
"7774","2016-2-23","139",1
"7775","2016-2-23","140",1
"7776","2016-2-23","149",1
"7777","2016-2-23","150",1
"7778","2016-2-23",NA,26
"7779","2016-2-24","77",1
"7780","2016-2-24","79",1
"7781","2016-2-24","82",1
"7782","2016-2-24","83",1
"7783","2016-2-24","84",1
"7784","2016-2-24","87",1
"7785","2016-2-24","88",2
"7786","2016-2-24","89",1
"7787","2016-2-24","90",3
"7788","2016-2-24","114",1
"7789","2016-2-24","116",1
"7790","2016-2-24","118",1
"7791","2016-2-24","119",1
"7792","2016-2-24","144",1
"7793","2016-2-24","146",4
"7794","2016-2-24","147",1
"7795","2016-2-24","149",1
"7796","2016-2-24","150",1
"7797","2016-2-24",NA,31
"7798","2016-2-25","81",2
"7799","2016-2-25","83",1
"7800","2016-2-25","89",1
"7801","2016-2-25","90",1
"7802","2016-2-25","110",1
"7803","2016-2-25","114",1
"7804","2016-2-25","115",1
"7805","2016-2-25","119",1
"7806","2016-2-25","144",1
"7807","2016-2-25","150",1
"7808","2016-2-25",NA,29
"7809","2016-2-26","78",1
"7810","2016-2-26","79",1
"7811","2016-2-26","81",2
"7812","2016-2-26","82",1
"7813","2016-2-26","84",1
"7814","2016-2-26","90",3
"7815","2016-2-26","116",1
"7816","2016-2-26","117",1
"7817","2016-2-26","119",1
"7818","2016-2-26","137",1
"7819","2016-2-26","140",1
"7820","2016-2-26","142",1
"7821","2016-2-26","145",1
"7822","2016-2-26","146",1
"7823","2016-2-26","147",1
"7824","2016-2-26",NA,14
"7825","2016-2-27","82",1
"7826","2016-2-27","89",3
"7827","2016-2-27","90",3
"7828","2016-2-27","119",1
"7829","2016-2-27","120",1
"7830","2016-2-27","140",1
"7831","2016-2-27","141",1
"7832","2016-2-27","146",1
"7833","2016-2-27",NA,19
"7834","2016-2-28","80",1
"7835","2016-2-28","82",2
"7836","2016-2-28","86",1
"7837","2016-2-28","89",1
"7838","2016-2-28","90",1
"7839","2016-2-28","107",1
"7840","2016-2-28","109",1
"7841","2016-2-28","110",1
"7842","2016-2-28","118",1
"7843","2016-2-28","119",1
"7844","2016-2-28","120",1
"7845","2016-2-28","138",1
"7846","2016-2-28",NA,30
"7847","2016-2-29","77",1
"7848","2016-2-29","83",1
"7849","2016-2-29","84",1
"7850","2016-2-29","89",4
"7851","2016-2-29","90",3
"7852","2016-2-29","107",1
"7853","2016-2-29","116",1
"7854","2016-2-29",NA,27
"7855","2016-2-3","79",3
"7856","2016-2-3","82",1
"7857","2016-2-3","89",2
"7858","2016-2-3","90",1
"7859","2016-2-3","118",1
"7860","2016-2-3","120",1
"7861","2016-2-3","138",1
"7862","2016-2-3","148",1
"7863","2016-2-3","149",1
"7864","2016-2-3","150",2
"7865","2016-2-3",NA,25
"7866","2016-2-4","77",1
"7867","2016-2-4","78",1
"7868","2016-2-4","88",1
"7869","2016-2-4","90",2
"7870","2016-2-4","115",1
"7871","2016-2-4","118",1
"7872","2016-2-4","119",1
"7873","2016-2-4","120",1
"7874","2016-2-4","144",1
"7875","2016-2-4",NA,20
"7876","2016-2-5","78",1
"7877","2016-2-5","82",2
"7878","2016-2-5","86",1
"7879","2016-2-5","87",1
"7880","2016-2-5","90",3
"7881","2016-2-5","107",1
"7882","2016-2-5","110",1
"7883","2016-2-5","116",1
"7884","2016-2-5","119",2
"7885","2016-2-5","120",1
"7886","2016-2-5","143",1
"7887","2016-2-5","146",1
"7888","2016-2-5",NA,30
"7889","2016-2-6","76",1
"7890","2016-2-6","78",1
"7891","2016-2-6","82",1
"7892","2016-2-6","89",1
"7893","2016-2-6","90",4
"7894","2016-2-6","144",1
"7895","2016-2-6","146",1
"7896","2016-2-6",NA,20
"7897","2016-2-7","78",1
"7898","2016-2-7","82",2
"7899","2016-2-7","87",3
"7900","2016-2-7","89",2
"7901","2016-2-7","90",3
"7902","2016-2-7","111",1
"7903","2016-2-7","120",1
"7904","2016-2-7","146",2
"7905","2016-2-7",NA,21
"7906","2016-2-8","76",2
"7907","2016-2-8","77",3
"7908","2016-2-8","78",2
"7909","2016-2-8","81",1
"7910","2016-2-8","89",3
"7911","2016-2-8","90",2
"7912","2016-2-8","108",1
"7913","2016-2-8","112",2
"7914","2016-2-8","116",1
"7915","2016-2-8","117",1
"7916","2016-2-8","119",2
"7917","2016-2-8","120",1
"7918","2016-2-8","140",1
"7919","2016-2-8","142",1
"7920","2016-2-8","146",1
"7921","2016-2-8","149",1
"7922","2016-2-8","150",1
"7923","2016-2-8",NA,19
"7924","2016-2-9","84",1
"7925","2016-2-9","89",1
"7926","2016-2-9","119",1
"7927","2016-2-9","146",2
"7928","2016-2-9",NA,23
"7929","2016-3-1","76",1
"7930","2016-3-1","81",1
"7931","2016-3-1","87",1
"7932","2016-3-1","88",1
"7933","2016-3-1","89",3
"7934","2016-3-1","90",2
"7935","2016-3-1","108",1
"7936","2016-3-1","110",2
"7937","2016-3-1","111",1
"7938","2016-3-1","112",1
"7939","2016-3-1","114",1
"7940","2016-3-1","116",1
"7941","2016-3-1","119",1
"7942","2016-3-1","140",1
"7943","2016-3-1","142",1
"7944","2016-3-1","149",1
"7945","2016-3-1",NA,25
"7946","2016-3-10","76",1
"7947","2016-3-10","78",1
"7948","2016-3-10","80",2
"7949","2016-3-10","83",2
"7950","2016-3-10","84",1
"7951","2016-3-10","90",1
"7952","2016-3-10","107",1
"7953","2016-3-10","108",1
"7954","2016-3-10","113",1
"7955","2016-3-10","116",1
"7956","2016-3-10","118",1
"7957","2016-3-10","119",1
"7958","2016-3-10","139",1
"7959","2016-3-10","140",2
"7960","2016-3-10","141",1
"7961","2016-3-10",NA,20
"7962","2016-3-11","78",1
"7963","2016-3-11","81",1
"7964","2016-3-11","82",2
"7965","2016-3-11","89",1
"7966","2016-3-11","90",4
"7967","2016-3-11","110",2
"7968","2016-3-11","138",1
"7969","2016-3-11","139",2
"7970","2016-3-11","144",1
"7971","2016-3-11","146",2
"7972","2016-3-11","148",1
"7973","2016-3-11","150",1
"7974","2016-3-11",NA,20
"7975","2016-3-12","77",1
"7976","2016-3-12","82",1
"7977","2016-3-12","83",1
"7978","2016-3-12","84",1
"7979","2016-3-12","89",3
"7980","2016-3-12","108",1
"7981","2016-3-12","114",1
"7982","2016-3-12","118",2
"7983","2016-3-12","119",1
"7984","2016-3-12","139",1
"7985","2016-3-12",NA,15
"7986","2016-3-13","79",2
"7987","2016-3-13","80",1
"7988","2016-3-13","81",1
"7989","2016-3-13","82",2
"7990","2016-3-13","87",2
"7991","2016-3-13","88",1
"7992","2016-3-13","89",3
"7993","2016-3-13","106",1
"7994","2016-3-13","107",1
"7995","2016-3-13","112",1
"7996","2016-3-13","114",1
"7997","2016-3-13","118",1
"7998","2016-3-13","120",2
"7999","2016-3-13","142",1
"8000","2016-3-13","145",2
"8001","2016-3-13","149",1
"8002","2016-3-13",NA,26
"8003","2016-3-14","79",1
"8004","2016-3-14","80",1
"8005","2016-3-14","82",1
"8006","2016-3-14","83",1
"8007","2016-3-14","84",1
"8008","2016-3-14","85",1
"8009","2016-3-14","87",1
"8010","2016-3-14","89",1
"8011","2016-3-14","90",1
"8012","2016-3-14","106",1
"8013","2016-3-14","107",1
"8014","2016-3-14","112",1
"8015","2016-3-14","117",1
"8016","2016-3-14","140",1
"8017","2016-3-14","141",1
"8018","2016-3-14","146",1
"8019","2016-3-14",NA,20
"8020","2016-3-15","77",1
"8021","2016-3-15","78",1
"8022","2016-3-15","79",2
"8023","2016-3-15","80",1
"8024","2016-3-15","81",1
"8025","2016-3-15","82",1
"8026","2016-3-15","89",2
"8027","2016-3-15","90",1
"8028","2016-3-15","111",1
"8029","2016-3-15","112",1
"8030","2016-3-15","116",1
"8031","2016-3-15","119",1
"8032","2016-3-15","138",1
"8033","2016-3-15","139",1
"8034","2016-3-15","141",1
"8035","2016-3-15","143",1
"8036","2016-3-15","146",1
"8037","2016-3-15","149",2
"8038","2016-3-15","150",1
"8039","2016-3-15",NA,23
"8040","2016-3-16","79",1
"8041","2016-3-16","82",1
"8042","2016-3-16","83",1
"8043","2016-3-16","86",1
"8044","2016-3-16","87",1
"8045","2016-3-16","88",1
"8046","2016-3-16","89",2
"8047","2016-3-16","90",1
"8048","2016-3-16","112",1
"8049","2016-3-16","117",2
"8050","2016-3-16","118",1
"8051","2016-3-16","119",1
"8052","2016-3-16","120",1
"8053","2016-3-16","137",1
"8054","2016-3-16","139",1
"8055","2016-3-16","150",2
"8056","2016-3-16",NA,23
"8057","2016-3-17","77",2
"8058","2016-3-17","78",1
"8059","2016-3-17","79",2
"8060","2016-3-17","81",1
"8061","2016-3-17","82",1
"8062","2016-3-17","88",1
"8063","2016-3-17","90",2
"8064","2016-3-17","110",1
"8065","2016-3-17","137",1
"8066","2016-3-17","138",1
"8067","2016-3-17","148",1
"8068","2016-3-17",NA,30
"8069","2016-3-18","76",2
"8070","2016-3-18","78",1
"8071","2016-3-18","80",1
"8072","2016-3-18","84",1
"8073","2016-3-18","85",1
"8074","2016-3-18","90",2
"8075","2016-3-18","109",1
"8076","2016-3-18","112",1
"8077","2016-3-18","120",1
"8078","2016-3-18","149",1
"8079","2016-3-18",NA,19
"8080","2016-3-19","77",1
"8081","2016-3-19","78",2
"8082","2016-3-19","80",1
"8083","2016-3-19","82",1
"8084","2016-3-19","87",1
"8085","2016-3-19","89",1
"8086","2016-3-19","90",4
"8087","2016-3-19","114",1
"8088","2016-3-19","115",1
"8089","2016-3-19","117",3
"8090","2016-3-19","118",2
"8091","2016-3-19","120",1
"8092","2016-3-19","136",1
"8093","2016-3-19","138",1
"8094","2016-3-19","140",1
"8095","2016-3-19","142",1
"8096","2016-3-19","144",2
"8097","2016-3-19",NA,38
"8098","2016-3-2","79",1
"8099","2016-3-2","80",2
"8100","2016-3-2","81",3
"8101","2016-3-2","86",1
"8102","2016-3-2","89",2
"8103","2016-3-2","90",3
"8104","2016-3-2","107",1
"8105","2016-3-2","112",2
"8106","2016-3-2","115",1
"8107","2016-3-2","118",1
"8108","2016-3-2","119",1
"8109","2016-3-2","120",1
"8110","2016-3-2","146",1
"8111","2016-3-2","148",1
"8112","2016-3-2","149",1
"8113","2016-3-2",NA,30
"8114","2016-3-20","78",1
"8115","2016-3-20","83",1
"8116","2016-3-20","87",1
"8117","2016-3-20","88",3
"8118","2016-3-20","89",4
"8119","2016-3-20","90",2
"8120","2016-3-20","113",1
"8121","2016-3-20","114",1
"8122","2016-3-20","119",1
"8123","2016-3-20","120",1
"8124","2016-3-20","142",1
"8125","2016-3-20","144",1
"8126","2016-3-20","146",2
"8127","2016-3-20","149",1
"8128","2016-3-20",NA,24
"8129","2016-3-21","77",1
"8130","2016-3-21","79",2
"8131","2016-3-21","81",1
"8132","2016-3-21","88",1
"8133","2016-3-21","89",3
"8134","2016-3-21","90",3
"8135","2016-3-21","110",2
"8136","2016-3-21","112",1
"8137","2016-3-21","119",1
"8138","2016-3-21","139",1
"8139","2016-3-21","142",1
"8140","2016-3-21","144",1
"8141","2016-3-21",NA,28
"8142","2016-3-22","77",1
"8143","2016-3-22","80",2
"8144","2016-3-22","81",1
"8145","2016-3-22","84",1
"8146","2016-3-22","87",2
"8147","2016-3-22","88",1
"8148","2016-3-22","90",4
"8149","2016-3-22","108",1
"8150","2016-3-22","116",1
"8151","2016-3-22","119",2
"8152","2016-3-22","138",1
"8153","2016-3-22","146",1
"8154","2016-3-22","148",1
"8155","2016-3-22",NA,25
"8156","2016-3-23","76",1
"8157","2016-3-23","78",1
"8158","2016-3-23","79",1
"8159","2016-3-23","80",2
"8160","2016-3-23","84",1
"8161","2016-3-23","89",1
"8162","2016-3-23","90",6
"8163","2016-3-23","108",1
"8164","2016-3-23","114",1
"8165","2016-3-23","119",1
"8166","2016-3-23","149",1
"8167","2016-3-23",NA,20
"8168","2016-3-24","78",1
"8169","2016-3-24","82",1
"8170","2016-3-24","87",1
"8171","2016-3-24","88",1
"8172","2016-3-24","89",1
"8173","2016-3-24","90",4
"8174","2016-3-24","115",1
"8175","2016-3-24","117",1
"8176","2016-3-24","118",1
"8177","2016-3-24","119",1
"8178","2016-3-24","137",2
"8179","2016-3-24","139",1
"8180","2016-3-24","141",1
"8181","2016-3-24","144",1
"8182","2016-3-24","145",1
"8183","2016-3-24","148",1
"8184","2016-3-24","149",2
"8185","2016-3-24",NA,19
"8186","2016-3-25","76",1
"8187","2016-3-25","79",1
"8188","2016-3-25","81",1
"8189","2016-3-25","82",1
"8190","2016-3-25","83",2
"8191","2016-3-25","85",1
"8192","2016-3-25","87",1
"8193","2016-3-25","90",1
"8194","2016-3-25","108",1
"8195","2016-3-25","114",3
"8196","2016-3-25","117",2
"8197","2016-3-25","119",1
"8198","2016-3-25","141",2
"8199","2016-3-25","150",2
"8200","2016-3-25",NA,21
"8201","2016-3-26","82",3
"8202","2016-3-26","83",2
"8203","2016-3-26","84",1
"8204","2016-3-26","86",1
"8205","2016-3-26","89",5
"8206","2016-3-26","107",1
"8207","2016-3-26","109",1
"8208","2016-3-26","110",1
"8209","2016-3-26","111",2
"8210","2016-3-26","115",1
"8211","2016-3-26","118",1
"8212","2016-3-26","119",1
"8213","2016-3-26","120",1
"8214","2016-3-26","146",1
"8215","2016-3-26","148",1
"8216","2016-3-26",NA,19
"8217","2016-3-27","79",2
"8218","2016-3-27","80",3
"8219","2016-3-27","81",1
"8220","2016-3-27","83",1
"8221","2016-3-27","86",1
"8222","2016-3-27","87",1
"8223","2016-3-27","90",2
"8224","2016-3-27","108",1
"8225","2016-3-27","119",1
"8226","2016-3-27","139",1
"8227","2016-3-27","141",1
"8228","2016-3-27","143",1
"8229","2016-3-27","144",1
"8230","2016-3-27",NA,11
"8231","2016-3-28","80",1
"8232","2016-3-28","81",1
"8233","2016-3-28","82",2
"8234","2016-3-28","88",1
"8235","2016-3-28","89",2
"8236","2016-3-28","90",3
"8237","2016-3-28","107",1
"8238","2016-3-28","117",1
"8239","2016-3-28","118",1
"8240","2016-3-28","120",2
"8241","2016-3-28","137",1
"8242","2016-3-28","148",1
"8243","2016-3-28","149",1
"8244","2016-3-28","150",1
"8245","2016-3-28",NA,19
"8246","2016-3-29","77",1
"8247","2016-3-29","82",2
"8248","2016-3-29","84",3
"8249","2016-3-29","88",4
"8250","2016-3-29","89",2
"8251","2016-3-29","90",2
"8252","2016-3-29","107",1
"8253","2016-3-29","108",1
"8254","2016-3-29","109",3
"8255","2016-3-29","111",1
"8256","2016-3-29","115",1
"8257","2016-3-29","117",1
"8258","2016-3-29","118",1
"8259","2016-3-29","119",1
"8260","2016-3-29","137",1
"8261","2016-3-29","139",1
"8262","2016-3-29","148",1
"8263","2016-3-29","149",1
"8264","2016-3-29",NA,19
"8265","2016-3-3","77",2
"8266","2016-3-3","83",1
"8267","2016-3-3","86",1
"8268","2016-3-3","89",3
"8269","2016-3-3","90",7
"8270","2016-3-3","106",1
"8271","2016-3-3","111",2
"8272","2016-3-3","118",1
"8273","2016-3-3","119",1
"8274","2016-3-3","120",1
"8275","2016-3-3","142",1
"8276","2016-3-3","144",1
"8277","2016-3-3","148",1
"8278","2016-3-3",NA,31
"8279","2016-3-30","79",1
"8280","2016-3-30","80",2
"8281","2016-3-30","82",1
"8282","2016-3-30","84",1
"8283","2016-3-30","90",5
"8284","2016-3-30","108",2
"8285","2016-3-30","111",1
"8286","2016-3-30","117",1
"8287","2016-3-30","118",1
"8288","2016-3-30","120",1
"8289","2016-3-30","136",1
"8290","2016-3-30","142",1
"8291","2016-3-30","144",1
"8292","2016-3-30","146",1
"8293","2016-3-30",NA,26
"8294","2016-3-31","76",1
"8295","2016-3-31","77",1
"8296","2016-3-31","78",2
"8297","2016-3-31","79",2
"8298","2016-3-31","86",1
"8299","2016-3-31","88",3
"8300","2016-3-31","89",1
"8301","2016-3-31","90",5
"8302","2016-3-31","109",1
"8303","2016-3-31","114",3
"8304","2016-3-31","116",1
"8305","2016-3-31","120",1
"8306","2016-3-31","140",1
"8307","2016-3-31","144",1
"8308","2016-3-31","149",1
"8309","2016-3-31",NA,24
"8310","2016-3-4","80",1
"8311","2016-3-4","81",2
"8312","2016-3-4","87",2
"8313","2016-3-4","88",3
"8314","2016-3-4","89",2
"8315","2016-3-4","90",7
"8316","2016-3-4","111",1
"8317","2016-3-4","116",1
"8318","2016-3-4","119",1
"8319","2016-3-4","142",1
"8320","2016-3-4","143",2
"8321","2016-3-4","144",3
"8322","2016-3-4","146",2
"8323","2016-3-4",NA,19
"8324","2016-3-5","77",2
"8325","2016-3-5","81",1
"8326","2016-3-5","88",2
"8327","2016-3-5","89",4
"8328","2016-3-5","90",3
"8329","2016-3-5","110",1
"8330","2016-3-5","111",1
"8331","2016-3-5","112",1
"8332","2016-3-5","114",1
"8333","2016-3-5","116",1
"8334","2016-3-5","119",1
"8335","2016-3-5","120",2
"8336","2016-3-5","136",1
"8337","2016-3-5","141",1
"8338","2016-3-5","145",1
"8339","2016-3-5",NA,26
"8340","2016-3-6","76",1
"8341","2016-3-6","78",1
"8342","2016-3-6","79",1
"8343","2016-3-6","88",2
"8344","2016-3-6","89",4
"8345","2016-3-6","90",1
"8346","2016-3-6","109",2
"8347","2016-3-6","139",1
"8348","2016-3-6","150",1
"8349","2016-3-6",NA,14
"8350","2016-3-7","84",1
"8351","2016-3-7","86",1
"8352","2016-3-7","88",1
"8353","2016-3-7","90",1
"8354","2016-3-7","110",1
"8355","2016-3-7","119",1
"8356","2016-3-7","137",3
"8357","2016-3-7","146",1
"8358","2016-3-7",NA,25
"8359","2016-3-8","82",1
"8360","2016-3-8","88",1
"8361","2016-3-8","90",2
"8362","2016-3-8","108",1
"8363","2016-3-8","116",2
"8364","2016-3-8","120",4
"8365","2016-3-8","141",1
"8366","2016-3-8","145",1
"8367","2016-3-8",NA,21
"8368","2016-3-9","79",2
"8369","2016-3-9","80",1
"8370","2016-3-9","82",2
"8371","2016-3-9","83",1
"8372","2016-3-9","84",1
"8373","2016-3-9","89",1
"8374","2016-3-9","90",2
"8375","2016-3-9","110",2
"8376","2016-3-9","111",1
"8377","2016-3-9","114",1
"8378","2016-3-9","117",1
"8379","2016-3-9","138",1
"8380","2016-3-9","139",1
"8381","2016-3-9","141",2
"8382","2016-3-9","144",1
"8383","2016-3-9",NA,24
"8384","2016-4-1","78",1
"8385","2016-4-1","81",1
"8386","2016-4-1","82",1
"8387","2016-4-1","83",1
"8388","2016-4-1","89",5
"8389","2016-4-1","90",1
"8390","2016-4-1","113",1
"8391","2016-4-1","114",1
"8392","2016-4-1","116",2
"8393","2016-4-1","117",1
"8394","2016-4-1","119",1
"8395","2016-4-1","120",2
"8396","2016-4-1","137",1
"8397","2016-4-1","140",1
"8398","2016-4-1","142",1
"8399","2016-4-1",NA,26
"8400","2016-4-10","79",1
"8401","2016-4-10","81",1
"8402","2016-4-10","82",2
"8403","2016-4-10","89",1
"8404","2016-4-10","90",3
"8405","2016-4-10","109",1
"8406","2016-4-10","114",2
"8407","2016-4-10","140",1
"8408","2016-4-10","144",2
"8409","2016-4-10",NA,16
"8410","2016-4-11","79",1
"8411","2016-4-11","80",1
"8412","2016-4-11","82",4
"8413","2016-4-11","84",1
"8414","2016-4-11","87",5
"8415","2016-4-11","89",2
"8416","2016-4-11","90",2
"8417","2016-4-11","110",1
"8418","2016-4-11","112",1
"8419","2016-4-11","114",2
"8420","2016-4-11","117",1
"8421","2016-4-11","119",3
"8422","2016-4-11","140",2
"8423","2016-4-11","144",2
"8424","2016-4-11","145",1
"8425","2016-4-11","149",1
"8426","2016-4-11",NA,24
"8427","2016-4-12","76",1
"8428","2016-4-12","82",2
"8429","2016-4-12","90",4
"8430","2016-4-12","107",1
"8431","2016-4-12","110",1
"8432","2016-4-12","111",1
"8433","2016-4-12","114",1
"8434","2016-4-12","120",1
"8435","2016-4-12","137",2
"8436","2016-4-12","144",1
"8437","2016-4-12","146",1
"8438","2016-4-12",NA,16
"8439","2016-4-13","78",1
"8440","2016-4-13","80",2
"8441","2016-4-13","83",1
"8442","2016-4-13","84",1
"8443","2016-4-13","88",2
"8444","2016-4-13","89",4
"8445","2016-4-13","90",1
"8446","2016-4-13","108",1
"8447","2016-4-13","110",1
"8448","2016-4-13","112",1
"8449","2016-4-13","115",1
"8450","2016-4-13","116",1
"8451","2016-4-13","119",3
"8452","2016-4-13","120",1
"8453","2016-4-13","145",1
"8454","2016-4-13","148",2
"8455","2016-4-13",NA,18
"8456","2016-4-14","81",1
"8457","2016-4-14","88",1
"8458","2016-4-14","89",5
"8459","2016-4-14","90",3
"8460","2016-4-14","107",1
"8461","2016-4-14","110",2
"8462","2016-4-14","113",2
"8463","2016-4-14","116",1
"8464","2016-4-14","118",2
"8465","2016-4-14","137",1
"8466","2016-4-14","139",1
