"","date_ymd","shift","region","n()"
"13933","2016-8-13","1","82",1
"13934","2016-8-13","1","90",1
"13935","2016-8-13","1","112",1
"13936","2016-8-13","1",NA,4
"13937","2016-8-13","2","81",1
"13938","2016-8-13","2","86",1
"13939","2016-8-13","2","87",1
"13940","2016-8-13","2","89",1
"13941","2016-8-13","2","90",4
"13942","2016-8-13","2","110",1
"13943","2016-8-13","2","116",1
"13944","2016-8-13","2","118",1
"13945","2016-8-13","2","140",1
"13946","2016-8-13","2","144",1
"13947","2016-8-13","2",NA,5
"13948","2016-8-13","3","80",1
"13949","2016-8-13","3","87",1
"13950","2016-8-13","3","89",1
"13951","2016-8-13","3","90",1
"13952","2016-8-13","3","120",1
"13953","2016-8-13","3","140",1
"13954","2016-8-13","3",NA,6
"13955","2016-8-14","1",NA,4
"13956","2016-8-14","2","107",1
"13957","2016-8-14","2","113",1
"13958","2016-8-14","2",NA,7
"13959","2016-8-14","3","76",1
"13960","2016-8-14","3","90",1
"13961","2016-8-14","3","141",1
"13962","2016-8-14","3",NA,8
"13963","2016-8-15","1","78",1
"13964","2016-8-15","1","80",1
"13965","2016-8-15","1","84",1
"13966","2016-8-15","1","86",1
"13967","2016-8-15","1","89",1
"13968","2016-8-15","1",NA,5
"13969","2016-8-15","2","78",1
"13970","2016-8-15","2","81",5
"13971","2016-8-15","2","83",1
"13972","2016-8-15","2","87",1
"13973","2016-8-15","2","89",1
"13974","2016-8-15","2","90",1
"13975","2016-8-15","2","110",1
"13976","2016-8-15","2","118",1
"13977","2016-8-15","2","119",2
"13978","2016-8-15","2","145",1
"13979","2016-8-15","2",NA,11
"13980","2016-8-15","3","83",1
"13981","2016-8-15","3","89",1
"13982","2016-8-15","3","90",1
"13983","2016-8-15","3","107",1
"13984","2016-8-15","3",NA,3
"13985","2016-8-16","1","79",2
"13986","2016-8-16","1","80",1
"13987","2016-8-16","1","84",1
"13988","2016-8-16","1","85",1
"13989","2016-8-16","1","88",1
"13990","2016-8-16","1","116",1
"13991","2016-8-16","1","117",1
"13992","2016-8-16","1","118",1
"13993","2016-8-16","1","141",1
"13994","2016-8-16","1","149",1
"13995","2016-8-16","1",NA,5
"13996","2016-8-16","2","76",1
"13997","2016-8-16","2","80",1
"13998","2016-8-16","2","82",2
"13999","2016-8-16","2","83",1
"14000","2016-8-16","2","87",1
"14001","2016-8-16","2","89",1
"14002","2016-8-16","2","90",2
"14003","2016-8-16","2","112",1
"14004","2016-8-16","2","137",1
"14005","2016-8-16","2","138",1
"14006","2016-8-16","2","145",1
"14007","2016-8-16","2",NA,10
"14008","2016-8-16","3","86",1
"14009","2016-8-16","3","90",1
"14010","2016-8-16","3",NA,5
"14011","2016-8-17","1","88",1
"14012","2016-8-17","1","89",3
"14013","2016-8-17","1","90",1
"14014","2016-8-17","1","108",1
"14015","2016-8-17","1","114",1
"14016","2016-8-17","1","137",2
"14017","2016-8-17","1","139",1
"14018","2016-8-17","1","141",2
"14019","2016-8-17","1","142",1
"14020","2016-8-17","1","145",2
"14021","2016-8-17","1","149",1
"14022","2016-8-17","1",NA,6
"14023","2016-8-17","2","81",1
"14024","2016-8-17","2","90",1
"14025","2016-8-17","2","116",1
"14026","2016-8-17","2",NA,10
"14027","2016-8-17","3","81",1
"14028","2016-8-17","3","82",1
"14029","2016-8-17","3","83",1
"14030","2016-8-17","3","89",1
"14031","2016-8-17","3","118",1
"14032","2016-8-17","3","120",1
"14033","2016-8-17","3",NA,6
"14034","2016-8-18","1","80",1
"14035","2016-8-18","1","88",1
"14036","2016-8-18","1","90",1
"14037","2016-8-18","1","116",1
"14038","2016-8-18","1",NA,10
"14039","2016-8-18","2","81",1
"14040","2016-8-18","2","82",1
"14041","2016-8-18","2","89",1
"14042","2016-8-18","2","90",1
"14043","2016-8-18","2","107",1
"14044","2016-8-18","2","120",1
"14045","2016-8-18","2","140",1
"14046","2016-8-18","2",NA,9
"14047","2016-8-18","3","77",1
"14048","2016-8-18","3","87",2
"14049","2016-8-18","3","107",1
"14050","2016-8-18","3","111",1
"14051","2016-8-18","3","115",1
"14052","2016-8-18","3","119",1
"14053","2016-8-18","3","145",1
"14054","2016-8-18","3",NA,3
"14055","2016-8-19","1","88",1
"14056","2016-8-19","1","108",1
"14057","2016-8-19","1","139",1
"14058","2016-8-19","1",NA,7
"14059","2016-8-19","2","81",1
"14060","2016-8-19","2","89",1
"14061","2016-8-19","2","90",1
"14062","2016-8-19","2","114",1
"14063","2016-8-19","2","120",1
"14064","2016-8-19","2","137",1
"14065","2016-8-19","2","149",1
"14066","2016-8-19","2",NA,12
"14067","2016-8-19","3","77",1
"14068","2016-8-19","3","78",1
"14069","2016-8-19","3",NA,3
"14070","2016-8-2","1","82",1
"14071","2016-8-2","1","88",2
"14072","2016-8-2","1","120",1
"14073","2016-8-2","1","148",2
"14074","2016-8-2","1",NA,7
"14075","2016-8-2","2","80",1
"14076","2016-8-2","2","87",1
"14077","2016-8-2","2","90",1
"14078","2016-8-2","2","108",1
"14079","2016-8-2","2","116",1
"14080","2016-8-2","2","120",1
"14081","2016-8-2","2","145",1
"14082","2016-8-2","2","146",1
"14083","2016-8-2","2","149",1
"14084","2016-8-2","2","150",1
"14085","2016-8-2","2",NA,11
"14086","2016-8-2","3","79",1
"14087","2016-8-2","3","84",1
"14088","2016-8-2","3","85",1
"14089","2016-8-2","3","90",2
"14090","2016-8-2","3","116",1
"14091","2016-8-2","3","119",1
"14092","2016-8-2","3","150",1
"14093","2016-8-2","3",NA,8
"14094","2016-8-20","1","89",1
"14095","2016-8-20","1","90",1
"14096","2016-8-20","1",NA,7
"14097","2016-8-20","2","78",1
"14098","2016-8-20","2","79",1
"14099","2016-8-20","2","82",1
"14100","2016-8-20","2","87",1
"14101","2016-8-20","2","89",1
"14102","2016-8-20","2","90",3
"14103","2016-8-20","2","114",4
"14104","2016-8-20","2","116",2
"14105","2016-8-20","2","119",2
"14106","2016-8-20","2","146",1
"14107","2016-8-20","2",NA,6
"14108","2016-8-20","3","79",1
"14109","2016-8-20","3","80",1
"14110","2016-8-20","3","82",2
"14111","2016-8-20","3","90",1
"14112","2016-8-20","3","109",1
"14113","2016-8-20","3","114",1
"14114","2016-8-20","3","118",1
"14115","2016-8-20","3","119",2
"14116","2016-8-20","3","139",2
"14117","2016-8-20","3","148",1
"14118","2016-8-20","3","149",1
"14119","2016-8-20","3",NA,4
"14120","2016-8-21","1","79",1
"14121","2016-8-21","1","89",1
"14122","2016-8-21","1","90",2
"14123","2016-8-21","1","108",1
"14124","2016-8-21","1",NA,3
"14125","2016-8-21","2","79",1
"14126","2016-8-21","2","81",1
"14127","2016-8-21","2","84",2
"14128","2016-8-21","2","87",1
"14129","2016-8-21","2","106",1
"14130","2016-8-21","2","145",1
"14131","2016-8-21","2",NA,8
"14132","2016-8-21","3","77",1
"14133","2016-8-21","3","82",1
"14134","2016-8-21","3","84",1
"14135","2016-8-21","3","90",2
"14136","2016-8-21","3","116",1
"14137","2016-8-21","3","119",1
"14138","2016-8-21","3",NA,10
"14139","2016-8-22","1","87",2
"14140","2016-8-22","1","90",1
"14141","2016-8-22","1","115",1
"14142","2016-8-22","1","116",1
"14143","2016-8-22","1",NA,8
"14144","2016-8-22","2","79",1
"14145","2016-8-22","2","80",1
"14146","2016-8-22","2","84",2
"14147","2016-8-22","2","88",1
"14148","2016-8-22","2","89",2
"14149","2016-8-22","2","90",2
"14150","2016-8-22","2","110",1
"14151","2016-8-22","2","111",1
"14152","2016-8-22","2","112",1
"14153","2016-8-22","2","119",3
"14154","2016-8-22","2","142",1
"14155","2016-8-22","2","147",1
"14156","2016-8-22","2",NA,11
"14157","2016-8-22","3","82",2
"14158","2016-8-22","3","87",1
"14159","2016-8-22","3","88",1
"14160","2016-8-22","3","119",1
"14161","2016-8-22","3",NA,7
"14162","2016-8-23","1","84",1
"14163","2016-8-23","1","86",1
"14164","2016-8-23","1","90",1
"14165","2016-8-23","1","109",1
"14166","2016-8-23","1","114",1
"14167","2016-8-23","1","115",1
"14168","2016-8-23","1","119",1
"14169","2016-8-23","1","146",1
"14170","2016-8-23","1","149",1
"14171","2016-8-23","1",NA,12
"14172","2016-8-23","2","76",1
"14173","2016-8-23","2","83",1
"14174","2016-8-23","2","87",1
"14175","2016-8-23","2","88",3
"14176","2016-8-23","2","89",2
"14177","2016-8-23","2","111",1
"14178","2016-8-23","2","112",1
"14179","2016-8-23","2","119",2
"14180","2016-8-23","2",NA,9
"14181","2016-8-23","3","79",1
"14182","2016-8-23","3","81",2
"14183","2016-8-23","3","109",1
"14184","2016-8-23","3","113",1
"14185","2016-8-23","3","119",1
"14186","2016-8-23","3",NA,2
"14187","2016-8-24","1","89",1
"14188","2016-8-24","1","90",1
"14189","2016-8-24","1","119",1
"14190","2016-8-24","1",NA,6
"14191","2016-8-24","2","77",1
"14192","2016-8-24","2","80",1
"14193","2016-8-24","2","81",1
"14194","2016-8-24","2","87",1
"14195","2016-8-24","2","89",1
"14196","2016-8-24","2","144",1
"14197","2016-8-24","2",NA,11
"14198","2016-8-24","3","119",1
"14199","2016-8-24","3","138",1
"14200","2016-8-24","3","142",1
"14201","2016-8-24","3",NA,3
"14202","2016-8-25","1",NA,6
"14203","2016-8-25","2","80",1
"14204","2016-8-25","2","90",1
"14205","2016-8-25","2","109",1
"14206","2016-8-25","2","118",1
"14207","2016-8-25","2","119",1
"14208","2016-8-25","2","145",1
"14209","2016-8-25","2",NA,13
"14210","2016-8-25","3","82",1
"14211","2016-8-25","3","111",1
"14212","2016-8-25","3","116",1
"14213","2016-8-25","3","118",1
"14214","2016-8-25","3","138",1
"14215","2016-8-25","3",NA,5
"14216","2016-8-26","1","80",1
"14217","2016-8-26","1","81",1
"14218","2016-8-26","1","86",1
"14219","2016-8-26","1","88",1
"14220","2016-8-26","1","90",1
"14221","2016-8-26","1","114",1
"14222","2016-8-26","1","116",1
"14223","2016-8-26","1","146",1
"14224","2016-8-26","1","149",3
"14225","2016-8-26","1",NA,7
"14226","2016-8-26","2","77",2
"14227","2016-8-26","2","87",2
"14228","2016-8-26","2","88",1
"14229","2016-8-26","2","89",1
"14230","2016-8-26","2","108",1
"14231","2016-8-26","2","114",1
"14232","2016-8-26","2","116",1
"14233","2016-8-26","2","118",1
"14234","2016-8-26","2","119",1
"14235","2016-8-26","2","142",1
"14236","2016-8-26","2","146",1
"14237","2016-8-26","2","150",2
"14238","2016-8-26","2",NA,8
"14239","2016-8-26","3","77",1
"14240","2016-8-26","3","79",1
"14241","2016-8-26","3","87",1
"14242","2016-8-26","3","89",1
"14243","2016-8-26","3","90",1
"14244","2016-8-26","3","114",1
"14245","2016-8-26","3","116",1
"14246","2016-8-26","3","119",1
"14247","2016-8-26","3","149",1
"14248","2016-8-26","3",NA,5
"14249","2016-8-27","1","77",1
"14250","2016-8-27","1","81",1
"14251","2016-8-27","1",NA,6
"14252","2016-8-27","2","78",1
"14253","2016-8-27","2","89",2
"14254","2016-8-27","2","116",1
"14255","2016-8-27","2",NA,13
"14256","2016-8-27","3","79",1
"14257","2016-8-27","3","81",1
"14258","2016-8-27","3","119",1
"14259","2016-8-27","3","139",1
"14260","2016-8-27","3","147",1
"14261","2016-8-27","3",NA,8
"14262","2016-8-28","1","78",2
"14263","2016-8-28","1","81",1
"14264","2016-8-28","1",NA,6
"14265","2016-8-28","2","77",1
"14266","2016-8-28","2","79",1
"14267","2016-8-28","2","88",1
"14268","2016-8-28","2","90",2
"14269","2016-8-28","2","109",1
"14270","2016-8-28","2","114",1
"14271","2016-8-28","2","119",1
"14272","2016-8-28","2","137",1
"14273","2016-8-28","2","142",2
"14274","2016-8-28","2","144",1
"14275","2016-8-28","2",NA,16
"14276","2016-8-28","3","77",1
"14277","2016-8-28","3","79",1
"14278","2016-8-28","3","88",1
"14279","2016-8-28","3","89",1
"14280","2016-8-28","3","120",2
"14281","2016-8-28","3","150",1
"14282","2016-8-28","3",NA,11
"14283","2016-8-29","1","81",1
"14284","2016-8-29","1","88",1
"14285","2016-8-29","1","90",1
"14286","2016-8-29","1","110",1
"14287","2016-8-29","1","142",1
"14288","2016-8-29","1","150",1
"14289","2016-8-29","1",NA,7
"14290","2016-8-29","2","81",1
"14291","2016-8-29","2","82",1
"14292","2016-8-29","2","87",1
"14293","2016-8-29","2","88",1
"14294","2016-8-29","2","89",1
"14295","2016-8-29","2","107",1
"14296","2016-8-29","2","108",1
"14297","2016-8-29","2","116",1
"14298","2016-8-29","2","120",1
"14299","2016-8-29","2","137",1
"14300","2016-8-29","2","139",1
"14301","2016-8-29","2",NA,15
"14302","2016-8-29","3","144",2
"14303","2016-8-29","3",NA,5
"14304","2016-8-3","1","81",1
"14305","2016-8-3","1","87",1
"14306","2016-8-3","1","88",1
"14307","2016-8-3","1","89",1
"14308","2016-8-3","1","90",1
"14309","2016-8-3","1","116",1
"14310","2016-8-3","1","119",1
"14311","2016-8-3","1","140",1
"14312","2016-8-3","1",NA,10
"14313","2016-8-3","2","81",2
"14314","2016-8-3","2","90",1
"14315","2016-8-3","2","112",1
"14316","2016-8-3","2","114",1
"14317","2016-8-3","2","119",2
"14318","2016-8-3","2","146",1
"14319","2016-8-3","2",NA,14
"14320","2016-8-3","3","86",1
"14321","2016-8-3","3","119",1
"14322","2016-8-3","3","146",1
"14323","2016-8-3","3",NA,4
"14324","2016-8-30","1","82",1
"14325","2016-8-30","1","86",1
"14326","2016-8-30","1","89",1
"14327","2016-8-30","1","90",2
"14328","2016-8-30","1","109",1
"14329","2016-8-30","1","113",1
"14330","2016-8-30","1","116",1
"14331","2016-8-30","1","117",2
"14332","2016-8-30","1","118",1
"14333","2016-8-30","1",NA,6
"14334","2016-8-30","2","79",1
"14335","2016-8-30","2","88",1
"14336","2016-8-30","2","89",1
"14337","2016-8-30","2","108",1
"14338","2016-8-30","2","112",2
"14339","2016-8-30","2","113",1
"14340","2016-8-30","2","141",1
"14341","2016-8-30","2",NA,6
"14342","2016-8-30","3","109",1
"14343","2016-8-30","3","138",1
"14344","2016-8-30","3",NA,3
"14345","2016-8-31","1","78",1
"14346","2016-8-31","1","87",1
"14347","2016-8-31","1","89",1
"14348","2016-8-31","1","109",1
"14349","2016-8-31","1","118",1
"14350","2016-8-31","1","138",1
"14351","2016-8-31","1","140",1
"14352","2016-8-31","1","149",1
"14353","2016-8-31","1","150",1
"14354","2016-8-31","1",NA,10
"14355","2016-8-31","2","90",1
"14356","2016-8-31","2","107",1
"14357","2016-8-31","2","112",1
"14358","2016-8-31","2","116",1
"14359","2016-8-31","2","120",2
"14360","2016-8-31","2","137",1
"14361","2016-8-31","2","139",2
"14362","2016-8-31","2","140",1
"14363","2016-8-31","2","141",1
"14364","2016-8-31","2","149",1
"14365","2016-8-31","2",NA,22
"14366","2016-8-31","3","79",1
"14367","2016-8-31","3","81",1
"14368","2016-8-31","3","106",1
"14369","2016-8-31","3","107",1
"14370","2016-8-31","3","119",1
"14371","2016-8-31","3","144",1
"14372","2016-8-31","3",NA,4
"14373","2016-8-4","1","88",1
"14374","2016-8-4","1","89",1
"14375","2016-8-4","1","90",4
"14376","2016-8-4","1","110",1
"14377","2016-8-4","1","138",1
"14378","2016-8-4","1",NA,8
"14379","2016-8-4","2","77",1
"14380","2016-8-4","2","86",1
"14381","2016-8-4","2","87",1
"14382","2016-8-4","2","90",2
"14383","2016-8-4","2","117",1
"14384","2016-8-4","2","139",1
"14385","2016-8-4","2","149",1
"14386","2016-8-4","2",NA,7
"14387","2016-8-4","3","77",1
"14388","2016-8-4","3","78",1
"14389","2016-8-4","3","81",1
"14390","2016-8-4","3","116",1
"14391","2016-8-4","3","118",1
"14392","2016-8-4","3","137",1
"14393","2016-8-4","3","140",1
"14394","2016-8-4","3","144",1
"14395","2016-8-4","3",NA,7
"14396","2016-8-5","1","81",1
"14397","2016-8-5","1","90",1
"14398","2016-8-5","1","137",1
"14399","2016-8-5","1","148",1
"14400","2016-8-5","1",NA,7
"14401","2016-8-5","2","79",2
"14402","2016-8-5","2","81",1
"14403","2016-8-5","2","88",2
"14404","2016-8-5","2","90",1
"14405","2016-8-5","2","114",1
"14406","2016-8-5","2","115",1
"14407","2016-8-5","2","146",1
"14408","2016-8-5","2",NA,13
"14409","2016-8-5","3","79",1
"14410","2016-8-5","3","81",1
"14411","2016-8-5","3","89",1
"14412","2016-8-5","3","90",1
"14413","2016-8-5","3","119",1
"14414","2016-8-5","3","146",1
"14415","2016-8-5","3",NA,5
"14416","2016-8-6","1","88",1
"14417","2016-8-6","1","90",1
"14418","2016-8-6","1","113",1
"14419","2016-8-6","1","115",1
"14420","2016-8-6","1",NA,15
"14421","2016-8-6","2","84",1
"14422","2016-8-6","2","89",1
"14423","2016-8-6","2","90",1
"14424","2016-8-6","2","112",1
"14425","2016-8-6","2","142",1
"14426","2016-8-6","2",NA,7
"14427","2016-8-6","3","79",1
"14428","2016-8-6","3","90",1
"14429","2016-8-6","3","119",2
"14430","2016-8-6","3","139",1
"14431","2016-8-6","3","144",1
"14432","2016-8-6","3",NA,6
"14433","2016-8-7","1","78",1
"14434","2016-8-7","1","89",1
"14435","2016-8-7","1","90",3
"14436","2016-8-7","1","118",1
"14437","2016-8-7","1","119",1
"14438","2016-8-7","1","146",1
"14439","2016-8-7","1",NA,5
"14440","2016-8-7","2","79",2
"14441","2016-8-7","2","86",1
"14442","2016-8-7","2","88",1
"14443","2016-8-7","2","89",1
"14444","2016-8-7","2","90",1
"14445","2016-8-7","2","138",2
"14446","2016-8-7","2","139",1
"14447","2016-8-7","2","144",1
"14448","2016-8-7","2",NA,9
"14449","2016-8-7","3","81",1
"14450","2016-8-7","3","84",1
"14451","2016-8-7","3","88",2
"14452","2016-8-7","3","89",1
"14453","2016-8-7","3","115",1
"14454","2016-8-7","3","119",1
"14455","2016-8-7","3","137",1
"14456","2016-8-7","3",NA,5
"14457","2016-8-8","1","78",1
"14458","2016-8-8","1","79",1
"14459","2016-8-8","1","89",1
"14460","2016-8-8","1","137",1
"14461","2016-8-8","1",NA,7
"14462","2016-8-8","2","88",2
"14463","2016-8-8","2","89",1
"14464","2016-8-8","2","107",2
"14465","2016-8-8","2","111",1
"14466","2016-8-8","2","149",1
"14467","2016-8-8","2",NA,13
"14468","2016-8-8","3","82",1
"14469","2016-8-8","3","84",1
"14470","2016-8-8","3","85",1
"14471","2016-8-8","3","87",1
"14472","2016-8-8","3","90",1
"14473","2016-8-8","3","115",1
"14474","2016-8-8","3","119",1
"14475","2016-8-8","3",NA,6
"14476","2016-8-9","1","83",1
"14477","2016-8-9","1","86",1
"14478","2016-8-9","1","89",1
"14479","2016-8-9","1","116",2
"14480","2016-8-9","1","119",1
"14481","2016-8-9","1","143",1
"14482","2016-8-9","1",NA,8
"14483","2016-8-9","2","77",2
"14484","2016-8-9","2","79",1
"14485","2016-8-9","2","89",1
"14486","2016-8-9","2","90",2
"14487","2016-8-9","2","111",1
"14488","2016-8-9","2","114",1
"14489","2016-8-9","2","120",1
"14490","2016-8-9","2","143",1
"14491","2016-8-9","2","145",1
"14492","2016-8-9","2","146",1
"14493","2016-8-9","2",NA,12
"14494","2016-8-9","3","80",1
"14495","2016-8-9","3","83",1
"14496","2016-8-9","3","88",1
"14497","2016-8-9","3","89",2
"14498","2016-8-9","3","90",1
"14499","2016-8-9","3",NA,6
"14500","2016-9-1","1","89",1
"14501","2016-9-1","1","90",1
"14502","2016-9-1","1","117",1
"14503","2016-9-1","1","118",1
"14504","2016-9-1","1","149",1
"14505","2016-9-1","1",NA,4
"14506","2016-9-1","2","79",1
"14507","2016-9-1","2","85",1
"14508","2016-9-1","2","90",3
"14509","2016-9-1","2","108",1
"14510","2016-9-1","2","109",1
"14511","2016-9-1","2","116",1
"14512","2016-9-1","2","142",1
"14513","2016-9-1","2","145",1
"14514","2016-9-1","2","149",1
"14515","2016-9-1","2",NA,11
"14516","2016-9-1","3","88",1
"14517","2016-9-1","3","89",1
"14518","2016-9-1","3","90",3
"14519","2016-9-1","3","115",1
"14520","2016-9-1","3","118",1
"14521","2016-9-1","3","150",1
"14522","2016-9-1","3",NA,2
"14523","2016-9-10","1","108",1
"14524","2016-9-10","1","139",1
"14525","2016-9-10","1","149",1
"14526","2016-9-10","1",NA,9
"14527","2016-9-10","2","80",1
"14528","2016-9-10","2","84",1
"14529","2016-9-10","2","90",2
"14530","2016-9-10","2","114",1
"14531","2016-9-10","2","145",1
"14532","2016-9-10","2","146",1
"14533","2016-9-10","2","147",1
"14534","2016-9-10","2","149",3
"14535","2016-9-10","2",NA,12
"14536","2016-9-10","3","79",1
"14537","2016-9-10","3","84",1
"14538","2016-9-10","3","87",2
"14539","2016-9-10","3","89",1
"14540","2016-9-10","3","90",2
"14541","2016-9-10","3","109",1
"14542","2016-9-10","3","119",1
"14543","2016-9-10","3","120",1
"14544","2016-9-10","3","149",1
"14545","2016-9-10","3","150",1
"14546","2016-9-10","3",NA,7
"14547","2016-9-11","1",NA,3
"14548","2016-9-11","2","78",1
"14549","2016-9-11","2","79",1
"14550","2016-9-11","2","80",1
"14551","2016-9-11","2","107",1
"14552","2016-9-11","2","112",1
"14553","2016-9-11","2","114",1
"14554","2016-9-11","2","115",1
"14555","2016-9-11","2","147",1
"14556","2016-9-11","2",NA,6
"14557","2016-9-11","3","78",1
"14558","2016-9-11","3","90",1
"14559","2016-9-11","3","107",1
"14560","2016-9-11","3","115",1
"14561","2016-9-11","3","120",1
"14562","2016-9-11","3","139",1
"14563","2016-9-11","3","149",1
"14564","2016-9-11","3",NA,8
"14565","2016-9-12","1","81",1
"14566","2016-9-12","1","88",1
"14567","2016-9-12","1","90",1
"14568","2016-9-12","1","107",1
"14569","2016-9-12","1","119",1
"14570","2016-9-12","1",NA,5
"14571","2016-9-12","2","79",1
"14572","2016-9-12","2","82",1
"14573","2016-9-12","2","88",1
"14574","2016-9-12","2","89",1
"14575","2016-9-12","2","112",1
