"","month_2","region","count"
"778",28,"19",3184
"779",28,"20",2804
"780",28,"21",1708
"781",28,"22",1082
"782",28,"23",698
"783",28,"24",117
"784",28,"25",295
"785",28,"26",728
"786",28,"27",205
"787",28,"28",205
"788",28,"29",568
"789",28,"30",119
"790",28,"44",37
"791",28,"45",387
"792",28,"46",170
"793",28,"47",622
"794",28,"48",207
"795",28,"49",262
"796",28,"50",335
"797",28,"51",59
"798",28,"52",521
"799",28,"53",512
"800",28,"54",456
"801",28,"55",122
"802",28,"56",166
"803",28,"57",164
"804",28,"58",68
"805",29,"4",2
"806",29,"5",31
"807",29,"6",102
"808",29,"7",1
"809",29,"8",8
"810",29,"9",8
"811",29,"10",4
"812",29,"11",244
"813",29,"12",602
"814",29,"13",1336
"815",29,"14",1139
"816",29,"15",1561
"817",29,"16",1608
"818",29,"17",13011
"819",29,"18",1579
"820",29,"19",3372
"821",29,"20",2983
"822",29,"21",1926
"823",29,"22",1247
"824",29,"23",733
"825",29,"24",148
"826",29,"25",317
"827",29,"26",764
"828",29,"27",219
"829",29,"28",179
"830",29,"29",580
"831",29,"30",106
"832",29,"44",66
"833",29,"45",383
"834",29,"46",222
"835",29,"47",579
"836",29,"48",186
"837",29,"49",298
"838",29,"50",321
"839",29,"51",48
"840",29,"52",501
"841",29,"53",535
"842",29,"54",466
"843",29,"55",108
"844",29,"56",196
"845",29,"57",157
"846",29,"58",64
"847",30,"5",25
"848",30,"6",116
"849",30,"7",1
"850",30,"8",16
"851",30,"9",5
"852",30,"10",10
"853",30,"11",216
"854",30,"12",507
"855",30,"13",1342
"856",30,"14",1211
"857",30,"15",1481
"858",30,"16",1615
"859",30,"17",13376
"860",30,"18",1667
"861",30,"19",3361
"862",30,"20",2935
"863",30,"21",1950
"864",30,"22",1231
"865",30,"23",770
"866",30,"24",114
"867",30,"25",348
"868",30,"26",829
"869",30,"27",256
"870",30,"28",178
"871",30,"29",572
"872",30,"30",139
"873",30,"44",49
"874",30,"45",358
"875",30,"46",234
"876",30,"47",593
"877",30,"48",222
"878",30,"49",305
"879",30,"50",331
"880",30,"51",71
"881",30,"52",538
"882",30,"53",527
"883",30,"54",468
"884",30,"55",130
"885",30,"56",210
"886",30,"57",162
"887",30,"58",67
"888",30,"60",1
"889",30,NA,2
"890",31,"5",34
"891",31,"6",102
"892",31,"8",9
"893",31,"9",8
"894",31,"10",5
"895",31,"11",216
"896",31,"12",519
"897",31,"13",1350
"898",31,"14",1137
"899",31,"15",1531
"900",31,"16",1445
"901",31,"17",14532
"902",31,"18",1628
"903",31,"19",3459
"904",31,"20",2849
"905",31,"21",1866
"906",31,"22",1042
"907",31,"23",721
"908",31,"24",88
"909",31,"25",288
"910",31,"26",777
"911",31,"27",241
"912",31,"28",168
"913",31,"29",512
"914",31,"30",141
"915",31,"43",1
"916",31,"44",53
"917",31,"45",344
"918",31,"46",163
"919",31,"47",505
"920",31,"48",228
"921",31,"49",283
"922",31,"50",283
"923",31,"51",71
"924",31,"52",518
"925",31,"53",515
"926",31,"54",512
"927",31,"55",150
"928",31,"56",181
"929",31,"57",192
"930",31,"58",82
"931",31,NA,2
"932",32,"5",21
"933",32,"6",87
"934",32,"7",6
"935",32,"8",8
"936",32,"9",5
"937",32,"10",10
"938",32,"11",187
"939",32,"12",535
"940",32,"13",1434
"941",32,"14",1188
"942",32,"15",1479
"943",32,"16",1541
"944",32,"17",15458
"945",32,"18",1675
"946",32,"19",3848
"947",32,"20",3005
"948",32,"21",1850
"949",32,"22",1210
"950",32,"23",690
"951",32,"24",88
"952",32,"25",331
"953",32,"26",754
"954",32,"27",191
"955",32,"28",196
"956",32,"29",542
"957",32,"30",130
"958",32,"43",1
"959",32,"44",56
"960",32,"45",378
"961",32,"46",185
"962",32,"47",594
"963",32,"48",224
"964",32,"49",270
"965",32,"50",287
"966",32,"51",62
"967",32,"52",524
"968",32,"53",510
"969",32,"54",448
"970",32,"55",113
"971",32,"56",164
"972",32,"57",156
"973",32,"58",48
"974",32,NA,1
"975",33,"1",1
"976",33,"4",3
"977",33,"5",20
"978",33,"6",78
"979",33,"7",2
"980",33,"8",17
"981",33,"9",8
"982",33,"10",6
"983",33,"11",207
"984",33,"12",501
"985",33,"13",1293
"986",33,"14",1143
"987",33,"15",1352
"988",33,"16",1375
"989",33,"17",14254
"990",33,"18",1541
"991",33,"19",3601
"992",33,"20",3122
"993",33,"21",1766
"994",33,"22",1181
"995",33,"23",681
"996",33,"24",155
