"","date_ymd","region","count"
"5568","2015-7-7","61",1
"5569","2015-7-7","63",2
"5570","2015-7-7","66",2
"5571","2015-7-7","73",1
"5572","2015-7-7",NA,1
"5573","2015-7-8","14",1
"5574","2015-7-8","22",1
"5575","2015-7-8","25",2
"5576","2015-7-8","26",1
"5577","2015-7-8","32",1
"5578","2015-7-8","34",1
"5579","2015-7-8","35",1
"5580","2015-7-8","36",2
"5581","2015-7-8","41",1
"5582","2015-7-8","45",2
"5583","2015-7-8","46",1
"5584","2015-7-8","58",1
"5585","2015-7-8","66",1
"5586","2015-7-8","67",1
"5587","2015-7-8","68",1
"5588","2015-7-8","73",2
"5589","2015-7-8","82",1
"5590","2015-7-8","87",1
"5591","2015-7-8",NA,4
"5592","2015-7-9","22",1
"5593","2015-7-9","24",1
"5594","2015-7-9","25",3
"5595","2015-7-9","32",1
"5596","2015-7-9","33",1
"5597","2015-7-9","35",4
"5598","2015-7-9","36",1
"5599","2015-7-9","43",2
"5600","2015-7-9","44",1
"5601","2015-7-9","45",1
"5602","2015-7-9","46",2
"5603","2015-7-9","47",1
"5604","2015-7-9","48",1
"5605","2015-7-9","52",1
"5606","2015-7-9","56",1
"5607","2015-7-9","57",1
"5608","2015-7-9","66",1
"5609","2015-7-9","67",2
"5610","2015-7-9","68",1
"5611","2015-7-9","72",2
"5612","2015-7-9","73",1
"5613","2015-7-9","77",1
"5614","2015-7-9","83",1
"5615","2015-7-9","87",1
"5616","2015-7-9",NA,2
"5617","2015-8-1","25",1
"5618","2015-8-1","26",1
"5619","2015-8-1","31",1
"5620","2015-8-1","32",2
"5621","2015-8-1","35",5
"5622","2015-8-1","37",1
"5623","2015-8-1","45",1
"5624","2015-8-1","46",1
"5625","2015-8-1","56",3
"5626","2015-8-1","57",1
"5627","2015-8-1","62",1
"5628","2015-8-1","63",1
"5629","2015-8-1","71",2
"5630","2015-8-1","72",1
"5631","2015-8-1","73",1
"5632","2015-8-1","86",1
"5633","2015-8-1","87",1
"5634","2015-8-1",NA,3
"5635","2015-8-10","21",1
"5636","2015-8-10","22",1
"5637","2015-8-10","23",1
"5638","2015-8-10","24",2
"5639","2015-8-10","25",4
"5640","2015-8-10","35",4
"5641","2015-8-10","41",1
"5642","2015-8-10","42",1
"5643","2015-8-10","46",2
"5644","2015-8-10","51",1
"5645","2015-8-10","56",2
"5646","2015-8-10","68",1
"5647","2015-8-10","73",1
"5648","2015-8-10","76",1
"5649","2015-8-10","83",1
"5650","2015-8-10",NA,3
"5651","2015-8-11","22",1
"5652","2015-8-11","24",1
"5653","2015-8-11","25",2
"5654","2015-8-11","26",1
"5655","2015-8-11","31",2
"5656","2015-8-11","33",1
"5657","2015-8-11","34",1
"5658","2015-8-11","35",3
"5659","2015-8-11","36",1
"5660","2015-8-11","44",1
"5661","2015-8-11","45",1
"5662","2015-8-11","46",2
"5663","2015-8-11","47",1
"5664","2015-8-11","48",1
"5665","2015-8-11","53",3
"5666","2015-8-11","57",1
"5667","2015-8-11","58",1
"5668","2015-8-11","63",1
"5669","2015-8-11","68",2
"5670","2015-8-11","72",2
"5671","2015-8-11",NA,1
"5672","2015-8-12","24",1
"5673","2015-8-12","25",2
"5674","2015-8-12","31",1
"5675","2015-8-12","34",2
"5676","2015-8-12","35",4
"5677","2015-8-12","42",1
"5678","2015-8-12","45",1
"5679","2015-8-12","46",2
"5680","2015-8-12","53",2
"5681","2015-8-12","61",1
"5682","2015-8-12","62",1
"5683","2015-8-12","63",2
"5684","2015-8-12","66",2
"5685","2015-8-12","67",2
"5686","2015-8-12","71",2
"5687","2015-8-12","77",1
"5688","2015-8-12","81",1
"5689","2015-8-12","83",1
"5690","2015-8-12","88",1
"5691","2015-8-12",NA,2
"5692","2015-8-13","25",1
"5693","2015-8-13","34",4
"5694","2015-8-13","44",1
"5695","2015-8-13","45",3
"5696","2015-8-13","46",1
"5697","2015-8-13","51",2
"5698","2015-8-13","52",1
"5699","2015-8-13","57",1
"5700","2015-8-13","61",1
"5701","2015-8-13","63",1
"5702","2015-8-13","66",1
"5703","2015-8-13","67",1
"5704","2015-8-13","68",1
"5705","2015-8-13","71",1
"5706","2015-8-13","72",2
"5707","2015-8-13","77",3
"5708","2015-8-13",NA,1
"5709","2015-8-14","15",1
"5710","2015-8-14","24",1
"5711","2015-8-14","31",1
"5712","2015-8-14","33",1
"5713","2015-8-14","34",1
"5714","2015-8-14","36",1
"5715","2015-8-14","37",1
"5716","2015-8-14","42",1
"5717","2015-8-14","43",1
"5718","2015-8-14","44",1
"5719","2015-8-14","45",1
"5720","2015-8-14","46",2
"5721","2015-8-14","47",4
"5722","2015-8-14","56",2
"5723","2015-8-14","57",2
"5724","2015-8-14","58",2
"5725","2015-8-14","63",1
"5726","2015-8-14","68",1
"5727","2015-8-14","71",1
"5728","2015-8-14","73",2
"5729","2015-8-14","81",1
"5730","2015-8-14","83",1
"5731","2015-8-14","86",2
"5732","2015-8-14","88",1
"5733","2015-8-14",NA,4
"5734","2015-8-15","22",1
"5735","2015-8-15","24",1
"5736","2015-8-15","25",1
"5737","2015-8-15","31",1
"5738","2015-8-15","33",1
"5739","2015-8-15","34",1
"5740","2015-8-15","35",2
"5741","2015-8-15","37",1
"5742","2015-8-15","45",2
"5743","2015-8-15","46",1
"5744","2015-8-15","47",1
"5745","2015-8-15","51",4
"5746","2015-8-15","56",2
"5747","2015-8-15","61",1
"5748","2015-8-15","63",1
"5749","2015-8-15","76",1
"5750","2015-8-15","82",1
"5751","2015-8-15","87",1
"5752","2015-8-15",NA,3
"5753","2015-8-16","14",1
"5754","2015-8-16","25",5
"5755","2015-8-16","31",2
"5756","2015-8-16","32",1
"5757","2015-8-16","34",2
"5758","2015-8-16","35",4
"5759","2015-8-16","44",2
"5760","2015-8-16","46",1
"5761","2015-8-16","52",1
"5762","2015-8-16","53",1
"5763","2015-8-16","73",2
"5764","2015-8-16","77",1
"5765","2015-8-16","83",1
"5766","2015-8-16","88",1
"5767","2015-8-16",NA,4
"5768","2015-8-17","22",1
"5769","2015-8-17","25",3
"5770","2015-8-17","31",2
"5771","2015-8-17","34",2
"5772","2015-8-17","35",2
"5773","2015-8-17","36",2
"5774","2015-8-17","45",2
"5775","2015-8-17","46",2
"5776","2015-8-17","52",1
"5777","2015-8-17","53",1
"5778","2015-8-17","56",1
"5779","2015-8-17","58",3
"5780","2015-8-17","63",1
"5781","2015-8-17","66",1
"5782","2015-8-17","67",1
"5783","2015-8-17","71",1
"5784","2015-8-17","72",1
"5785","2015-8-17","77",2
"5786","2015-8-17","83",2
"5787","2015-8-17",NA,5
"5788","2015-8-18","11",2
"5789","2015-8-18","21",1
"5790","2015-8-18","24",1
"5791","2015-8-18","25",4
"5792","2015-8-18","31",2
"5793","2015-8-18","34",2
"5794","2015-8-18","35",4
"5795","2015-8-18","41",1
"5796","2015-8-18","42",1
"5797","2015-8-18","45",2
"5798","2015-8-18","46",1
"5799","2015-8-18","53",2
"5800","2015-8-18","56",1
"5801","2015-8-18","58",1
"5802","2015-8-18","61",1
"5803","2015-8-18","63",1
"5804","2015-8-18","66",1
"5805","2015-8-18","72",2
"5806","2015-8-18","73",1
"5807","2015-8-18","76",1
"5808","2015-8-18","77",2
"5809","2015-8-18","82",1
"5810","2015-8-18",NA,1
"5811","2015-8-19","21",2
"5812","2015-8-19","22",1
"5813","2015-8-19","24",1
"5814","2015-8-19","25",2
"5815","2015-8-19","26",2
"5816","2015-8-19","35",4
"5817","2015-8-19","36",1
"5818","2015-8-19","41",1
"5819","2015-8-19","42",1
"5820","2015-8-19","44",1
"5821","2015-8-19","45",1
"5822","2015-8-19","46",2
"5823","2015-8-19","47",2
"5824","2015-8-19","51",1
"5825","2015-8-19","53",1
"5826","2015-8-19","56",1
"5827","2015-8-19","57",2
"5828","2015-8-19","67",1
"5829","2015-8-19","71",1
"5830","2015-8-19","73",2
"5831","2015-8-19","81",2
"5832","2015-8-19","83",1
"5833","2015-8-19","88",1
"5834","2015-8-19",NA,5
"5835","2015-8-2","12",2
"5836","2015-8-2","15",1
"5837","2015-8-2","23",1
"5838","2015-8-2","24",2
"5839","2015-8-2","25",2
"5840","2015-8-2","31",3
"5841","2015-8-2","32",2
"5842","2015-8-2","34",2
"5843","2015-8-2","35",1
"5844","2015-8-2","36",1
"5845","2015-8-2","44",1
"5846","2015-8-2","47",1
"5847","2015-8-2","56",1
"5848","2015-8-2","57",1
"5849","2015-8-2","67",2
"5850","2015-8-2","72",1
"5851","2015-8-2","73",1
"5852","2015-8-2","76",1
"5853","2015-8-2","77",2
"5854","2015-8-2","81",1
"5855","2015-8-2","83",1
"5856","2015-8-2","86",1
"5857","2015-8-2",NA,3
"5858","2015-8-20","15",1
"5859","2015-8-20","24",1
"5860","2015-8-20","25",2
"5861","2015-8-20","31",1
"5862","2015-8-20","34",2
"5863","2015-8-20","35",1
"5864","2015-8-20","43",1
"5865","2015-8-20","46",1
"5866","2015-8-20","51",1
"5867","2015-8-20","53",2
"5868","2015-8-20","56",1
"5869","2015-8-20","67",1
"5870","2015-8-20","68",1
"5871","2015-8-20","83",2
"5872","2015-8-20","86",3
"5873","2015-8-20","88",2
"5874","2015-8-20",NA,2
"5875","2015-8-21","12",1
"5876","2015-8-21","22",1
"5877","2015-8-21","25",2
"5878","2015-8-21","26",2
"5879","2015-8-21","31",3
"5880","2015-8-21","34",1
"5881","2015-8-21","35",7
"5882","2015-8-21","43",1
"5883","2015-8-21","44",1
"5884","2015-8-21","45",1
"5885","2015-8-21","46",4
"5886","2015-8-21","51",1
"5887","2015-8-21","52",1
"5888","2015-8-21","53",1
"5889","2015-8-21","56",2
"5890","2015-8-21","62",1
"5891","2015-8-21","66",1
"5892","2015-8-21","77",2
"5893","2015-8-21","83",2
"5894","2015-8-21","86",2
"5895","2015-8-21",NA,4
"5896","2015-8-22","11",1
"5897","2015-8-22","21",2
"5898","2015-8-22","23",1
"5899","2015-8-22","25",3
"5900","2015-8-22","26",2
"5901","2015-8-22","31",1
"5902","2015-8-22","34",2
"5903","2015-8-22","35",3
"5904","2015-8-22","36",1
"5905","2015-8-22","42",1
"5906","2015-8-22","43",1
"5907","2015-8-22","45",1
"5908","2015-8-22","47",2
"5909","2015-8-22","53",2
"5910","2015-8-22","56",2
"5911","2015-8-22","57",3
"5912","2015-8-22","63",3
"5913","2015-8-22","66",2
"5914","2015-8-22","77",1
"5915","2015-8-22","78",1
"5916","2015-8-22","83",1
"5917","2015-8-22",NA,1
"5918","2015-8-23","25",3
"5919","2015-8-23","26",1
"5920","2015-8-23","31",1
"5921","2015-8-23","35",3
"5922","2015-8-23","41",1
"5923","2015-8-23","42",1
"5924","2015-8-23","44",1
"5925","2015-8-23","45",1
"5926","2015-8-23","47",1
"5927","2015-8-23","56",3
"5928","2015-8-23","57",2
"5929","2015-8-23","58",1
"5930","2015-8-23","61",1
"5931","2015-8-23","62",1
"5932","2015-8-23","67",1
"5933","2015-8-23","72",2
"5934","2015-8-23","73",1
"5935","2015-8-23","76",1
"5936","2015-8-23","77",1
"5937","2015-8-23","82",1
"5938","2015-8-23","86",1
"5939","2015-8-23",NA,2
"5940","2015-8-24","21",1
"5941","2015-8-24","24",1
"5942","2015-8-24","25",4
"5943","2015-8-24","26",1
"5944","2015-8-24","31",2
"5945","2015-8-24","34",1
"5946","2015-8-24","35",3
"5947","2015-8-24","36",2
"5948","2015-8-24","43",1
"5949","2015-8-24","44",1
"5950","2015-8-24","45",1
"5951","2015-8-24","46",1
"5952","2015-8-24","47",1
"5953","2015-8-24","48",1
"5954","2015-8-24","52",1
"5955","2015-8-24","56",2
"5956","2015-8-24","58",1
"5957","2015-8-24","63",1
"5958","2015-8-24","66",1
"5959","2015-8-24","67",1
"5960","2015-8-24","68",1
"5961","2015-8-24","73",2
"5962","2015-8-24","77",1
"5963","2015-8-24","83",2
"5964","2015-8-24","87",1
"5965","2015-8-24","88",1
"5966","2015-8-24",NA,5
"5967","2015-8-25","21",2
"5968","2015-8-25","24",2
"5969","2015-8-25","25",4
"5970","2015-8-25","31",3
"5971","2015-8-25","32",1
"5972","2015-8-25","34",1
"5973","2015-8-25","35",1
"5974","2015-8-25","36",1
"5975","2015-8-25","43",1
"5976","2015-8-25","45",1
"5977","2015-8-25","46",1
"5978","2015-8-25","47",1
"5979","2015-8-25","48",1
"5980","2015-8-25","52",1
"5981","2015-8-25","53",1
"5982","2015-8-25","56",1
"5983","2015-8-25","57",1
"5984","2015-8-25","58",1
"5985","2015-8-25","63",1
"5986","2015-8-25","66",1
"5987","2015-8-25","67",1
"5988","2015-8-25","72",1
"5989","2015-8-25","78",1
"5990","2015-8-25","82",1
"5991","2015-8-25",NA,4
"5992","2015-8-26","25",1
"5993","2015-8-26","26",1
"5994","2015-8-26","31",2
"5995","2015-8-26","34",1
"5996","2015-8-26","35",1
"5997","2015-8-26","42",1
"5998","2015-8-26","43",2
"5999","2015-8-26","47",1
"6000","2015-8-26","53",1
"6001","2015-8-26","56",1
"6002","2015-8-26","61",1
"6003","2015-8-26","63",2
"6004","2015-8-26","71",1
"6005","2015-8-26","72",1
"6006","2015-8-26","73",1
"6007","2015-8-26","82",1
"6008","2015-8-26","83",2
"6009","2015-8-26","86",2
"6010","2015-8-26","87",1
"6011","2015-8-26",NA,3
"6012","2015-8-27","12",2
"6013","2015-8-27","21",1
"6014","2015-8-27","25",2
"6015","2015-8-27","26",1
"6016","2015-8-27","31",2
"6017","2015-8-27","35",3
"6018","2015-8-27","36",2
"6019","2015-8-27","41",1
"6020","2015-8-27","44",1
"6021","2015-8-27","45",1
"6022","2015-8-27","53",2
"6023","2015-8-27","56",2
"6024","2015-8-27","57",1
"6025","2015-8-27","63",3
"6026","2015-8-27","72",2
"6027","2015-8-27","77",2
"6028","2015-8-27","78",1
"6029","2015-8-27","81",1
"6030","2015-8-27","83",4
"6031","2015-8-27","88",1
"6032","2015-8-27",NA,4
"6033","2015-8-28","11",1
"6034","2015-8-28","15",1
"6035","2015-8-28","21",1
"6036","2015-8-28","31",1
"6037","2015-8-28","34",1
"6038","2015-8-28","35",1
"6039","2015-8-28","36",2
"6040","2015-8-28","43",1
"6041","2015-8-28","46",2
"6042","2015-8-28","47",1
"6043","2015-8-28","52",2
"6044","2015-8-28","53",3
"6045","2015-8-28","56",1
"6046","2015-8-28","57",1
"6047","2015-8-28","63",1
"6048","2015-8-28","67",1
"6049","2015-8-28","76",1
"6050","2015-8-28","77",1
"6051","2015-8-28","82",1
"6052","2015-8-28","86",1
"6053","2015-8-28","87",2
"6054","2015-8-28",NA,3
"6055","2015-8-29","21",1
"6056","2015-8-29","22",1
"6057","2015-8-29","23",1
"6058","2015-8-29","25",9
"6059","2015-8-29","26",2
"6060","2015-8-29","34",2
"6061","2015-8-29","35",2
"6062","2015-8-29","36",2
"6063","2015-8-29","44",1
"6064","2015-8-29","45",1
"6065","2015-8-29","46",2
"6066","2015-8-29","47",2
"6067","2015-8-29","53",2
"6068","2015-8-29","56",1
"6069","2015-8-29","57",1
"6070","2015-8-29","58",1
"6071","2015-8-29","62",2
"6072","2015-8-29","63",3
"6073","2015-8-29","66",1
"6074","2015-8-29","73",1
"6075","2015-8-29","77",3
"6076","2015-8-29","83",1
"6077","2015-8-29","88",1
"6078","2015-8-29",NA,1
"6079","2015-8-3","11",1
"6080","2015-8-3","21",3
"6081","2015-8-3","24",3
"6082","2015-8-3","25",2
"6083","2015-8-3","31",1
"6084","2015-8-3","32",1
"6085","2015-8-3","34",1
"6086","2015-8-3","35",3
"6087","2015-8-3","36",1
"6088","2015-8-3","42",1
"6089","2015-8-3","43",1
"6090","2015-8-3","45",1
"6091","2015-8-3","46",2
"6092","2015-8-3","51",1
"6093","2015-8-3","53",2
"6094","2015-8-3","56",4
"6095","2015-8-3","57",1
"6096","2015-8-3","58",1
"6097","2015-8-3","63",1
"6098","2015-8-3","66",1
"6099","2015-8-3","72",1
"6100","2015-8-3","73",1
"6101","2015-8-3","76",1
"6102","2015-8-3","83",2
"6103","2015-8-3","86",1
"6104","2015-8-3",NA,1
"6105","2015-8-30","23",1
"6106","2015-8-30","25",1
"6107","2015-8-30","26",1
"6108","2015-8-30","31",2
"6109","2015-8-30","35",1
"6110","2015-8-30","45",1
"6111","2015-8-30","46",2
"6112","2015-8-30","48",1
"6113","2015-8-30","56",2
"6114","2015-8-30","58",1
"6115","2015-8-30","63",2
"6116","2015-8-30","66",2
"6117","2015-8-30","67",1
"6118","2015-8-30","73",1
"6119","2015-8-30","83",1
"6120","2015-8-30","86",1
"6121","2015-8-30","87",1
"6122","2015-8-30",NA,4
"6123","2015-8-31","21",1
"6124","2015-8-31","25",3
"6125","2015-8-31","31",1
"6126","2015-8-31","32",1
"6127","2015-8-31","34",2
"6128","2015-8-31","35",2
"6129","2015-8-31","36",1
"6130","2015-8-31","43",1
"6131","2015-8-31","45",2
"6132","2015-8-31","46",2
"6133","2015-8-31","47",2
"6134","2015-8-31","56",4
"6135","2015-8-31","63",3
"6136","2015-8-31","67",3
"6137","2015-8-31","76",1
"6138","2015-8-31","77",1
"6139","2015-8-31","82",1
"6140","2015-8-31","83",2
"6141","2015-8-31","86",1
"6142","2015-8-31",NA,3
"6143","2015-8-4","21",1
"6144","2015-8-4","22",1
"6145","2015-8-4","25",1
"6146","2015-8-4","26",1
"6147","2015-8-4","31",1
"6148","2015-8-4","35",1
"6149","2015-8-4","44",2
"6150","2015-8-4","45",3
"6151","2015-8-4","48",1
"6152","2015-8-4","53",1
"6153","2015-8-4","56",2
"6154","2015-8-4","58",2
"6155","2015-8-4","63",2
"6156","2015-8-4","67",3
"6157","2015-8-4","77",1
"6158","2015-8-4","78",1
"6159","2015-8-4",NA,2
"6160","2015-8-5","15",1
"6161","2015-8-5","21",2
"6162","2015-8-5","24",2
"6163","2015-8-5","25",1
"6164","2015-8-5","26",2
"6165","2015-8-5","31",1
"6166","2015-8-5","32",1
"6167","2015-8-5","35",2
"6168","2015-8-5","36",1
"6169","2015-8-5","41",1
"6170","2015-8-5","42",1
"6171","2015-8-5","43",1
"6172","2015-8-5","44",1
"6173","2015-8-5","46",1
"6174","2015-8-5","47",1
"6175","2015-8-5","51",2
"6176","2015-8-5","52",2
"6177","2015-8-5","57",1
"6178","2015-8-5","58",1
"6179","2015-8-5","61",3
"6180","2015-8-5","62",1
"6181","2015-8-5","63",2
"6182","2015-8-5","66",2
"6183","2015-8-5","67",3
"6184","2015-8-5","73",1
"6185","2015-8-5","77",1
"6186","2015-8-5","83",1
"6187","2015-8-5","87",1
"6188","2015-8-5","88",1
"6189","2015-8-6","12",1
"6190","2015-8-6","15",1
"6191","2015-8-6","24",1
"6192","2015-8-6","25",2
"6193","2015-8-6","26",1
"6194","2015-8-6","31",1
"6195","2015-8-6","32",1
"6196","2015-8-6","34",2
"6197","2015-8-6","35",4
"6198","2015-8-6","36",2
"6199","2015-8-6","43",3
"6200","2015-8-6","51",1
"6201","2015-8-6","56",1
"6202","2015-8-6","61",1
"6203","2015-8-6","62",1
"6204","2015-8-6","63",4
"6205","2015-8-6","67",2
"6206","2015-8-6","71",2
"6207","2015-8-6","73",1
"6208","2015-8-6","76",3
"6209","2015-8-6","81",2
"6210","2015-8-6","82",1
"6211","2015-8-6",NA,4
"6212","2015-8-7","22",1
"6213","2015-8-7","24",1
"6214","2015-8-7","25",1
"6215","2015-8-7","26",2
"6216","2015-8-7","31",1
"6217","2015-8-7","34",1
"6218","2015-8-7","35",1
"6219","2015-8-7","36",1
"6220","2015-8-7","37",3
"6221","2015-8-7","46",1
"6222","2015-8-7","47",5
"6223","2015-8-7","56",1
"6224","2015-8-7","58",1
"6225","2015-8-7","61",1
"6226","2015-8-7","67",1
"6227","2015-8-7","73",2
"6228","2015-8-7","77",1
"6229","2015-8-7","82",1
"6230","2015-8-7","83",2
"6231","2015-8-7",NA,2
"6232","2015-8-8","14",1
"6233","2015-8-8","25",2
"6234","2015-8-8","31",1
"6235","2015-8-8","34",1
"6236","2015-8-8","35",3
"6237","2015-8-8","36",1
"6238","2015-8-8","44",1
"6239","2015-8-8","48",1
"6240","2015-8-8","51",1
"6241","2015-8-8","57",1
"6242","2015-8-8","61",1
"6243","2015-8-8","63",1
"6244","2015-8-8","67",1
"6245","2015-8-8","78",1
"6246","2015-8-8","83",1
"6247","2015-8-8","86",1
"6248","2015-8-9","15",1
"6249","2015-8-9","21",1
"6250","2015-8-9","25",2
"6251","2015-8-9","26",2
"6252","2015-8-9","34",1
"6253","2015-8-9","35",1
"6254","2015-8-9","45",3
"6255","2015-8-9","47",2
"6256","2015-8-9","53",1
"6257","2015-8-9","56",1
"6258","2015-8-9","61",1
"6259","2015-8-9","62",1
"6260","2015-8-9","66",1
"6261","2015-8-9","67",2
"6262","2015-8-9","68",1
"6263","2015-8-9","81",1
"6264","2015-8-9",NA,3
"6265","2015-9-1","25",2
"6266","2015-9-1","31",1
"6267","2015-9-1","32",1
"6268","2015-9-1","34",2
"6269","2015-9-1","35",6
"6270","2015-9-1","36",2
"6271","2015-9-1","42",1
"6272","2015-9-1","43",1
"6273","2015-9-1","44",2
"6274","2015-9-1","46",2
"6275","2015-9-1","48",1
"6276","2015-9-1","53",1
"6277","2015-9-1","56",2
"6278","2015-9-1","67",1
"6279","2015-9-1","76",1
"6280","2015-9-1","83",1
"6281","2015-9-1",NA,5
"6282","2015-9-10","22",2
"6283","2015-9-10","35",2
"6284","2015-9-10","42",2
"6285","2015-9-10","45",1
"6286","2015-9-10","53",2
"6287","2015-9-10","56",4
"6288","2015-9-10","57",1
"6289","2015-9-10","62",1
"6290","2015-9-10","68",2
"6291","2015-9-10","71",1
"6292","2015-9-10","73",1
"6293","2015-9-10","83",1
"6294","2015-9-10",NA,1
"6295","2015-9-11","25",3
"6296","2015-9-11","31",1
"6297","2015-9-11","32",1
"6298","2015-9-11","35",1
"6299","2015-9-11","36",1
"6300","2015-9-11","37",1
"6301","2015-9-11","47",1
"6302","2015-9-11","53",3
"6303","2015-9-11","56",2
"6304","2015-9-11","57",1
"6305","2015-9-11","58",1
"6306","2015-9-11","63",1
"6307","2015-9-11","67",1
"6308","2015-9-11","81",2
"6309","2015-9-11","83",1
"6310","2015-9-11","86",1
"6311","2015-9-11","88",2
"6312","2015-9-11",NA,1
"6313","2015-9-12","21",2
"6314","2015-9-12","25",4
"6315","2015-9-12","31",1
"6316","2015-9-12","43",2
"6317","2015-9-12","44",1
"6318","2015-9-12","45",2
"6319","2015-9-12","46",1
"6320","2015-9-12","47",1
"6321","2015-9-12","51",1
"6322","2015-9-12","52",1
"6323","2015-9-12","56",3
"6324","2015-9-12","57",1
"6325","2015-9-12","58",1
"6326","2015-9-12","63",2
"6327","2015-9-12","67",2
"6328","2015-9-12","68",1
"6329","2015-9-12","73",1
"6330","2015-9-12","76",1
"6331","2015-9-12","82",1
"6332","2015-9-12","83",2
"6333","2015-9-12",NA,2
"6334","2015-9-13","16",1
"6335","2015-9-13","23",1
"6336","2015-9-13","24",1
"6337","2015-9-13","25",2
"6338","2015-9-13","31",1
"6339","2015-9-13","32",1
"6340","2015-9-13","35",4
"6341","2015-9-13","42",1
"6342","2015-9-13","44",1
"6343","2015-9-13","52",2
"6344","2015-9-13","57",1
"6345","2015-9-13","58",1
"6346","2015-9-13","63",2
"6347","2015-9-13","68",1
"6348","2015-9-13","73",1
"6349","2015-9-13","76",3
"6350","2015-9-13","83",3
"6351","2015-9-13","87",1
"6352","2015-9-13",NA,1
"6353","2015-9-14","22",1
"6354","2015-9-14","23",1
"6355","2015-9-14","25",3
"6356","2015-9-14","31",1
"6357","2015-9-14","35",2
"6358","2015-9-14","36",1
"6359","2015-9-14","45",2
"6360","2015-9-14","56",3
"6361","2015-9-14","58",2
"6362","2015-9-14","61",1
"6363","2015-9-14","63",2
"6364","2015-9-14","73",1
"6365","2015-9-14","88",2
"6366","2015-9-14",NA,6
"6367","2015-9-15","25",3
"6368","2015-9-15","26",1
"6369","2015-9-15","32",1
"6370","2015-9-15","34",1
"6371","2015-9-15","35",1
"6372","2015-9-15","36",1
"6373","2015-9-15","45",1
"6374","2015-9-15","46",2
"6375","2015-9-15","51",1
"6376","2015-9-15","53",2
"6377","2015-9-15","62",2
"6378","2015-9-15","63",1
"6379","2015-9-15","67",2
"6380","2015-9-15","72",1
"6381","2015-9-15","73",1
"6382","2015-9-15","82",1
"6383","2015-9-15","86",1
"6384","2015-9-15","88",1
"6385","2015-9-16","15",1
"6386","2015-9-16","21",1
"6387","2015-9-16","24",1
"6388","2015-9-16","25",9
"6389","2015-9-16","34",1
"6390","2015-9-16","35",2
"6391","2015-9-16","36",2
"6392","2015-9-16","45",1
"6393","2015-9-16","52",1
"6394","2015-9-16","56",4
"6395","2015-9-16","57",1
"6396","2015-9-16","61",1
